EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2023
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AKUREYRI, ICELAND (STAID: 2943)
Blended and updated with sources:75821 904063 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  2943, 75821,19660227,   -1,    0
  2943, 75821,19660228,  -10,    0
  2943, 75821,19660301,  -15,    0
  2943, 75821,19660302,   22,    0
  2943, 75821,19660303,    4,    0
  2943, 75821,19660304,   10,    0
  2943, 75821,19660305,   27,    0
  2943, 75821,19660306,   14,    0
  2943, 75821,19660307,   14,    0
  2943, 75821,19660308,  -25,    0
  2943, 75821,19660309,    3,    0
  2943, 75821,19660310,   10,    0
  2943, 75821,19660311,    6,    0
  2943, 75821,19660312,   46,    0
  2943, 75821,19660313,   50,    0
  2943, 75821,19660314,   20,    0
  2943, 75821,19660315,    2,    0
  2943, 75821,19660316,   35,    0
  2943, 75821,19660317,   59,    0
  2943, 75821,19660318,   86,    0
  2943, 75821,19660319,   85,    0
  2943, 75821,19660320,   44,    0
  2943, 75821,19660321,  -10,    0
  2943, 75821,19660322,   -5,    0
  2943, 75821,19660323,  -42,    0
  2943, 75821,19660324,  -95,    0
  2943, 75821,19660325,  -38,    0
  2943, 75821,19660326,  -14,    0
  2943, 75821,19660327,  -15,    0
  2943, 75821,19660328,  -29,    0
  2943, 75821,19660329,  -50,    0
  2943, 75821,19660330,  -46,    0
  2943, 75821,19660331,  -55,    0
  2943, 75821,19660401,  -35,    0
  2943, 75821,19660402,  -34,    0
  2943, 75821,19660403,   30,    0
  2943, 75821,19660404,   32,    0
  2943, 75821,19660405,   42,    0
  2943, 75821,19660406,   43,    0
  2943, 75821,19660407,   61,    0
  2943, 75821,19660408,   80,    0
  2943, 75821,19660409,   70,    0
  2943, 75821,19660410,   50,    0
  2943, 75821,19660411,   56,    0
  2943, 75821,19660412,   80,    0
  2943, 75821,19660413,   78,    0
  2943, 75821,19660414,   60,    0
  2943, 75821,19660415,   57,    0
  2943, 75821,19660416,   68,    0
  2943, 75821,19660417,   64,    0
  2943, 75821,19660418,   22,    0
  2943, 75821,19660419,   32,    0
  2943, 75821,19660420,   43,    0
  2943, 75821,19660421,   60,    0
  2943, 75821,19660422,   84,    0
  2943, 75821,19660423,   80,    0
  2943, 75821,19660424,   86,    0
  2943, 75821,19660425,   85,    0
  2943, 75821,19660426,   85,    0
  2943, 75821,19660427,   80,    0
  2943, 75821,19660428,   65,    0
  2943, 75821,19660429,   90,    0
  2943, 75821,19660430,   90,    0
  2943, 75821,19660501,   65,    0
  2943, 75821,19660502,   80,    0
  2943, 75821,19660503,   93,    0
  2943, 75821,19660504,   65,    0
  2943, 75821,19660505,   16,    0
  2943, 75821,19660506,    4,    0
  2943, 75821,19660507,   12,    0
  2943, 75821,19660508,   10,    0
  2943, 75821,19660509,    5,    0
  2943, 75821,19660510,   32,    0
  2943, 75821,19660511,   30,    0
  2943, 75821,19660512,   70,    0
  2943, 75821,19660513,  105,    0
  2943, 75821,19660514,  125,    0
  2943, 75821,19660515,  114,    0
  2943, 75821,19660516,  115,    0
  2943, 75821,19660517,  133,    0
  2943, 75821,19660518,  130,    0
  2943, 75821,19660519,   48,    0
  2943, 75821,19660520,   60,    0
  2943, 75821,19660521,   73,    0
  2943, 75821,19660522,   60,    0
  2943, 75821,19660523,   77,    0
  2943, 75821,19660524,   69,    0
  2943, 75821,19660525,   76,    0
  2943, 75821,19660526,   67,    0
  2943, 75821,19660527,  129,    0
  2943, 75821,19660528,  146,    0
  2943, 75821,19660529,  153,    0
  2943, 75821,19660530,  150,    0
  2943, 75821,19660531,   97,    0
  2943, 75821,19660601,  103,    0
  2943, 75821,19660602,  135,    0
  2943, 75821,19660603,  126,    0
  2943, 75821,19660604,  121,    0
  2943, 75821,19660605,  130,    0
  2943, 75821,19660606,  140,    0
  2943, 75821,19660607,  155,    0
  2943, 75821,19660608,  156,    0
  2943, 75821,19660609,  170,    0
  2943, 75821,19660610,  152,    0
  2943, 75821,19660611,  154,    0
  2943, 75821,19660612,  214,    0
  2943, 75821,19660613,  210,    0
  2943, 75821,19660614,  154,    0
  2943, 75821,19660615,  150,    0
  2943, 75821,19660616,  156,    0
  2943, 75821,19660617,  181,    0
  2943, 75821,19660618,  148,    0
  2943, 75821,19660619,  125,    0
  2943, 75821,19660620,  116,    0
  2943, 75821,19660621,  130,    0
  2943, 75821,19660622,  121,    0
  2943, 75821,19660623,  161,    0
  2943, 75821,19660624,  152,    0
  2943, 75821,19660625,  135,    0
  2943, 75821,19660626,  110,    0
  2943, 75821,19660627,  116,    0
  2943, 75821,19660628,  125,    0
  2943, 75821,19660629,  163,    0
  2943, 75821,19660630,  145,    0
  2943, 75821,19660701,  112,    0
  2943, 75821,19660702,  115,    0
  2943, 75821,19660703,  110,    0
  2943, 75821,19660704,  110,    0
  2943, 75821,19660705,  138,    0
  2943, 75821,19660706,  148,    0
  2943, 75821,19660707,  263,    0
  2943, 75821,19660708,  251,    0
  2943, 75821,19660709,  134,    0
  2943, 75821,19660710,  130,    0
  2943, 75821,19660711,  124,    0
  2943, 75821,19660712,  110,    0
  2943, 75821,19660713,   94,    0
  2943, 75821,19660714,  125,    0
  2943, 75821,19660715,  146,    0
  2943, 75821,19660716,  162,    0
  2943, 75821,19660717,  244,    0
  2943, 75821,19660718,  240,    0
  2943, 75821,19660719,  195,    0
  2943, 75821,19660720,  176,    0
  2943, 75821,19660721,  175,    0
  2943, 75821,19660722,  173,    0
  2943, 75821,19660723,  135,    0
  2943, 75821,19660724,   76,    0
  2943, 75821,19660725,   84,    0
  2943, 75821,19660726,  151,    0
  2943, 75821,19660727,  130,    0
  2943, 75821,19660728,   95,    0
  2943, 75821,19660729,  115,    0
  2943, 75821,19660730,  100,    0
  2943, 75821,19660731,  108,    0
  2943, 75821,19660801,  135,    0
  2943, 75821,19660802,  112,    0
  2943, 75821,19660803,   90,    0
  2943, 75821,19660804,   98,    0
  2943, 75821,19660805,   94,    0
  2943, 75821,19660806,   80,    0
  2943, 75821,19660807,  102,    0
  2943, 75821,19660808,  100,    0
  2943, 75821,19660809,  100,    0
  2943, 75821,19660810,   84,    0
  2943, 75821,19660811,  143,    0
  2943, 75821,19660812,  142,    0
  2943, 75821,19660813,  165,    0
  2943, 75821,19660814,  202,    0
  2943, 75821,19660815,  195,    0
  2943, 75821,19660816,  184,    0
  2943, 75821,19660817,   98,    0
  2943, 75821,19660818,  110,    0
  2943, 75821,19660819,   98,    0
  2943, 75821,19660820,  128,    0
  2943, 75821,19660821,  126,    0
  2943, 75821,19660822,  175,    0
  2943, 75821,19660823,  170,    0
  2943, 75821,19660824,  152,    0
  2943, 75821,19660825,  178,    0
  2943, 75821,19660826,  185,    0
  2943, 75821,19660827,  191,    0
  2943, 75821,19660828,  157,    0
  2943, 75821,19660829,  135,    0
  2943, 75821,19660830,   96,    0
  2943, 75821,19660831,   95,    0
  2943, 75821,19660901,   75,    0
  2943, 75821,19660902,  102,    0
  2943, 75821,19660903,  113,    0
  2943, 75821,19660904,  109,    0
  2943, 75821,19660905,   86,    0
  2943, 75821,19660906,   76,    0
  2943, 75821,19660907,   68,    0
  2943, 75821,19660908,   70,    0
  2943, 75821,19660909,  112,    0
  2943, 75821,19660910,  110,    0
  2943, 75821,19660911,   95,    0
  2943, 75821,19660912,   78,    0
  2943, 75821,19660913,   98,    0
  2943, 75821,19660914,   85,    0
  2943, 75821,19660915,  123,    0
  2943, 75821,19660916,  125,    0
  2943, 75821,19660917,  145,    0
  2943, 75821,19660918,  165,    0
  2943, 75821,19660919,  113,    0
  2943, 75821,19660920,  110,    0
  2943, 75821,19660921,  140,    0
  2943, 75821,19660922,  134,    0
  2943, 75821,19660923,  165,    0
  2943, 75821,19660924,  148,    0
  2943, 75821,19660925,  106,    0
  2943, 75821,19660926,  107,    0
  2943, 75821,19660927,   82,    0
  2943, 75821,19660928,   75,    0
  2943, 75821,19660929,   75,    0
  2943, 75821,19660930,   45,    0
  2943, 75821,19661001,   46,    0
  2943, 75821,19661002,   42,    0
  2943, 75821,19661003,   16,    0
  2943, 75821,19661004,    0,    0
  2943, 75821,19661005,  -12,    0
  2943, 75821,19661006,   33,    0
  2943, 75821,19661007,   21,    0
  2943, 75821,19661008,   67,    0
  2943, 75821,19661009,   49,    0
  2943, 75821,19661010,   68,    0
  2943, 75821,19661011,   63,    0
  2943, 75821,19661012,   64,    0
  2943, 75821,19661013,   42,    0
  2943, 75821,19661014,   40,    0
  2943, 75821,19661015,   10,    0
  2943, 75821,19661016,   10,    0
  2943, 75821,19661017,   40,    0
  2943, 75821,19661018,   37,    0
  2943, 75821,19661019,   45,    0
  2943, 75821,19661020,   25,    0
  2943, 75821,19661021,   18,    0
  2943, 75821,19661022,   16,    0
  2943, 75821,19661023,   10,    0
  2943, 75821,19661024,   93,    0
  2943, 75821,19661025,   90,    0
  2943, 75821,19661026,   30,    0
  2943, 75821,19661027,   76,    0
  2943, 75821,19661028,   78,    0
  2943, 75821,19661029,  123,    0
  2943, 75821,19661030,  115,    0
  2943, 75821,19661031,   44,    0
  2943, 75821,19661101,   55,    0
  2943, 75821,19661102,   95,    0
  2943, 75821,19661103,   90,    0
  2943, 75821,19661104,   15,    0
  2943, 75821,19661105,  -10,    0
  2943, 75821,19661106,   80,    0
  2943, 75821,19661107,   85,    0
  2943, 75821,19661108,   35,    0
  2943, 75821,19661109,  -35,    0
  2943, 75821,19661110,   30,    0
  2943, 75821,19661111,   89,    0
  2943, 75821,19661112,   42,    0
  2943, 75821,19661113,    0,    0
  2943, 75821,19661114,   16,    0
  2943, 75821,19661115,    5,    0
  2943, 75821,19661116,  -33,    0
  2943, 75821,19661117,   45,    0
  2943, 75821,19661118,  141,    0
  2943, 75821,19661119,   65,    0
  2943, 75821,19661120,   13,    0
  2943, 75821,19661121,  100,    0
  2943, 75821,19661122,   90,    0
  2943, 75821,19661123,   50,    0
  2943, 75821,19661124,  -35,    0
  2943, 75821,19661125,   46,    0
  2943, 75821,19661126,   57,    0
  2943, 75821,19661127,  -60,    0
  2943, 75821,19661128,  -40,    0
  2943, 75821,19661129,  -45,    0
  2943, 75821,19661130,  -39,    0
  2943, 75821,19661201,  -48,    0
  2943, 75821,19661202,  -64,    0
  2943, 75821,19661203,   20,    0
  2943, 75821,19661204,   72,    0
  2943, 75821,19661205,   75,    0
  2943, 75821,19661206,  -16,    0
  2943, 75821,19661207,   56,    0
  2943, 75821,19661208,   48,    0
  2943, 75821,19661209,    0,    0
  2943, 75821,19661210,  -21,    0
  2943, 75821,19661211,  -15,    0
  2943, 75821,19661212,   18,    0
  2943, 75821,19661213,   22,    0
  2943, 75821,19661214,    0,    0
  2943, 75821,19661215,   40,    0
  2943, 75821,19661216,   24,    0
  2943, 75821,19661217,   20,    0
  2943, 75821,19661218,   15,    0
  2943, 75821,19661219,   15,    0
  2943, 75821,19661220,   15,    0
  2943, 75821,19661221,  -26,    0
  2943, 75821,19661222,  -20,    0
  2943, 75821,19661223,  -25,    0
  2943, 75821,19661224,  -70,    0
  2943, 75821,19661225,  -68,    0
  2943, 75821,19661226,    2,    0
  2943, 75821,19661227,   10,    0
  2943, 75821,19661228,   10,    0
  2943, 75821,19661229,  -28,    0
  2943, 75821,19661230,  -15,    0
  2943, 75821,19661231,  -25,    0
  2943, 75821,19670101,  -24,    0
  2943, 75821,19670102,  -57,    0
  2943, 75821,19670103,  -88,    0
  2943, 75821,19670104,  -87,    0
  2943, 75821,19670105,   40,    0
  2943, 75821,19670106,   35,    0
  2943, 75821,19670107,  -39,    0
  2943, 75821,19670108,  107,    0
  2943, 75821,19670109,  115,    0
  2943, 75821,19670110,   85,    0
  2943, 75821,19670111,   80,    0
  2943, 75821,19670112,   84,    0
  2943, 75821,19670113,   75,    0
  2943, 75821,19670114,   96,    0
  2943, 75821,19670115,  130,    0
  2943, 75821,19670116,   58,    0
  2943, 75821,19670117,   -5,    0
  2943, 75821,19670118,   -5,    0
  2943, 75821,19670119,  -40,    0
  2943, 75821,19670120,    6,    0
  2943, 75821,19670121,   52,    0
  2943, 75821,19670122,   50,    0
  2943, 75821,19670123,   51,    0
  2943, 75821,19670124,   25,    0
  2943, 75821,19670125,   25,    0
  2943, 75821,19670126,    0,    0
  2943, 75821,19670127,   -4,    0
  2943, 75821,19670128,   25,    0
  2943, 75821,19670129,   38,    0
  2943, 75821,19670130,   33,    0
  2943, 75821,19670131,   24,    0
  2943, 75821,19670201,   62,    0
  2943, 75821,19670202,   57,    0
  2943, 75821,19670203,   44,    0
  2943, 75821,19670204,   31,    0
  2943, 75821,19670205,   37,    0
  2943, 75821,19670206,    4,    0
  2943, 75821,19670207,   60,    0
  2943, 75821,19670208,   70,    0
  2943, 75821,19670209,   93,    0
  2943, 75821,19670210,   92,    0
  2943, 75821,19670211,   45,    0
  2943, 75821,19670212,   34,    0
  2943, 75821,19670213,   83,    0
  2943, 75821,19670214,   90,    0
  2943, 75821,19670215,   65,    0
  2943, 75821,19670216,   65,    0
  2943, 75821,19670217,   57,    0
  2943, 75821,19670218,   58,    0
  2943, 75821,19670219,   50,    0
  2943, 75821,19670220,   25,    0
  2943, 75821,19670221,    7,    0
  2943, 75821,19670222,   -2,    0
  2943, 75821,19670223,  -24,    0
  2943, 75821,19670224,    0,    0
  2943, 75821,19670225,   14,    0
  2943, 75821,19670226,  -20,    0
  2943, 75821,19670227,  -76,    0
  2943, 75821,19670228,  -67,    0
  2943, 75821,19670301,  -70,    0
  2943, 75821,19670302,  -60,    0
  2943, 75821,19670303,  -65,    0
  2943, 75821,19670304,  -22,    0
  2943, 75821,19670305,    4,    0
  2943, 75821,19670306,  -30,    0
  2943, 75821,19670307,  -40,    0
  2943, 75821,19670308,  -25,    0
  2943, 75821,19670309,  -28,    0
  2943, 75821,19670310,    2,    0
  2943, 75821,19670311,  -19,    0
  2943, 75821,19670312,  -55,    0
  2943, 75821,19670313,  -87,    0
  2943, 75821,19670314,  -10,    0
  2943, 75821,19670315,  -18,    0
  2943, 75821,19670316,   20,    0
  2943, 75821,19670317,   23,    0
  2943, 75821,19670318,   67,    0
  2943, 75821,19670319,   57,    0
  2943, 75821,19670320,   50,    0
  2943, 75821,19670321,  -35,    0
  2943, 75821,19670322,  -45,    0
  2943, 75821,19670323,  -63,    0
  2943, 75821,19670324,  -60,    0
  2943, 75821,19670325,  -58,    0
  2943, 75821,19670326,  -51,    0
  2943, 75821,19670327,  -68,    0
  2943, 75821,19670328,  -61,    0
  2943, 75821,19670329,  -46,    0
  2943, 75821,19670330,  -60,    0
  2943, 75821,19670331,   23,    0
  2943, 75821,19670401,   45,    0
  2943, 75821,19670402,   50,    0
  2943, 75821,19670403,   41,    0
  2943, 75821,19670404,   35,    0
  2943, 75821,19670405,    6,    0
  2943, 75821,19670406,   96,    0
  2943, 75821,19670407,  105,    0
  2943, 75821,19670408,  105,    0
  2943, 75821,19670409,   88,    0
  2943, 75821,19670410,   87,    0
  2943, 75821,19670411,   85,    0
  2943, 75821,19670412,  145,    0
  2943, 75821,19670413,  145,    0
  2943, 75821,19670414,  114,    0
  2943, 75821,19670415,   75,    0
  2943, 75821,19670416,    2,    0
  2943, 75821,19670417,  -60,    0
  2943, 75821,19670418,  -62,    0
  2943, 75821,19670419,  -45,    0
  2943, 75821,19670420,  -35,    0
  2943, 75821,19670421,  -32,    0
  2943, 75821,19670422,  -35,    0
  2943, 75821,19670423,   46,    0
  2943, 75821,19670424,  106,    0
  2943, 75821,19670425,  113,    0
  2943, 75821,19670426,  106,    0
  2943, 75821,19670427,  125,    0
  2943, 75821,19670428,  103,    0
  2943, 75821,19670429,   72,    0
  2943, 75821,19670430,  -13,    0
  2943, 75821,19670501,   -3,    0
  2943, 75821,19670502,   26,    0
  2943, 75821,19670503,   31,    0
  2943, 75821,19670504,   42,    0
  2943, 75821,19670505,   52,    0
  2943, 75821,19670506,   50,    0
  2943, 75821,19670507,  130,    0
  2943, 75821,19670508,  100,    0
  2943, 75821,19670509,   97,    0
  2943, 75821,19670510,   60,    0
  2943, 75821,19670511,   52,    0
  2943, 75821,19670512,  131,    0
  2943, 75821,19670513,   91,    0
  2943, 75821,19670514,   80,    0
  2943, 75821,19670515,   48,    0
  2943, 75821,19670516,   47,    0
  2943, 75821,19670517,   20,    0
  2943, 75821,19670518,    6,    0
  2943, 75821,19670519,   15,    0
  2943, 75821,19670520,   46,    0
  2943, 75821,19670521,   46,    0
  2943, 75821,19670522,   80,    0
  2943, 75821,19670523,   80,    0
  2943, 75821,19670524,   65,    0
  2943, 75821,19670525,   40,    0
  2943, 75821,19670526,   37,    0
  2943, 75821,19670527,  116,    0
  2943, 75821,19670528,  111,    0
  2943, 75821,19670529,  127,    0
  2943, 75821,19670530,  182,    0
  2943, 75821,19670531,  170,    0
  2943, 75821,19670601,  185,    0
  2943, 75821,19670602,  156,    0
  2943, 75821,19670603,  141,    0
  2943, 75821,19670604,  144,    0
  2943, 75821,19670605,  135,    0
  2943, 75821,19670606,   83,    0
  2943, 75821,19670607,   87,    0
  2943, 75821,19670608,  123,    0
  2943, 75821,19670609,  120,    0
  2943, 75821,19670610,  170,    0
  2943, 75821,19670611,  175,    0
  2943, 75821,19670612,  169,    0
  2943, 75821,19670613,  143,    0
  2943, 75821,19670614,  185,    0
  2943, 75821,19670615,  175,    0
  2943, 75821,19670616,  152,    0
  2943, 75821,19670617,  180,    0
  2943, 75821,19670618,  163,    0
  2943, 75821,19670619,   96,    0
  2943, 75821,19670620,   83,    0
  2943, 75821,19670621,   78,    0
  2943, 75821,19670622,   76,    0
  2943, 75821,19670623,  155,    0
  2943, 75821,19670624,  148,    0
  2943, 75821,19670625,  143,    0
  2943, 75821,19670626,  140,    0
  2943, 75821,19670627,  172,    0
  2943, 75821,19670628,  135,    0
  2943, 75821,19670629,   95,    0
  2943, 75821,19670630,  114,    0
  2943, 75821,19670701,  126,    0
  2943, 75821,19670702,  122,    0
  2943, 75821,19670703,  123,    0
  2943, 75821,19670704,   93,    0
  2943, 75821,19670705,  105,    0
  2943, 75821,19670706,  103,    0
  2943, 75821,19670707,   83,    0
  2943, 75821,19670708,   74,    0
  2943, 75821,19670709,  102,    0
  2943, 75821,19670710,   85,    0
  2943, 75821,19670711,  128,    0
  2943, 75821,19670712,  178,    0
  2943, 75821,19670713,  185,    0
  2943, 75821,19670714,  197,    0
  2943, 75821,19670715,  164,    0
  2943, 75821,19670716,  147,    0
  2943, 75821,19670717,  120,    0
  2943, 75821,19670718,  102,    0
  2943, 75821,19670719,   80,    0
  2943, 75821,19670720,   95,    0
  2943, 75821,19670721,  106,    0
  2943, 75821,19670722,  125,    0
  2943, 75821,19670723,  114,    0
  2943, 75821,19670724,  105,    0
  2943, 75821,19670725,  122,    0
  2943, 75821,19670726,  117,    0
  2943, 75821,19670727,   92,    0
  2943, 75821,19670728,   68,    0
  2943, 75821,19670729,   63,    0
  2943, 75821,19670730,   80,    0
  2943, 75821,19670731,   93,    0
  2943, 75821,19670801,  170,    0
  2943, 75821,19670802,  120,    0
  2943, 75821,19670803,  115,    0
  2943, 75821,19670804,  126,    0
  2943, 75821,19670805,  124,    0
  2943, 75821,19670806,  133,    0
  2943, 75821,19670807,  143,    0
  2943, 75821,19670808,  131,    0
  2943, 75821,19670809,  108,    0
  2943, 75821,19670810,  125,    0
  2943, 75821,19670811,  123,    0
  2943, 75821,19670812,  160,    0
  2943, 75821,19670813,  190,    0
  2943, 75821,19670814,  167,    0
  2943, 75821,19670815,  110,    0
  2943, 75821,19670816,  120,    0
  2943, 75821,19670817,  120,    0
  2943, 75821,19670818,  150,    0
  2943, 75821,19670819,  145,    0
  2943, 75821,19670820,  135,    0
  2943, 75821,19670821,  155,    0
  2943, 75821,19670822,  155,    0
  2943, 75821,19670823,  145,    0
  2943, 75821,19670824,  150,    0
  2943, 75821,19670825,  150,    0
  2943, 75821,19670826,  165,    0
  2943, 75821,19670827,  150,    0
  2943, 75821,19670828,  155,    0
  2943, 75821,19670829,  118,    0
  2943, 75821,19670830,  114,    0
  2943, 75821,19670831,  107,    0
  2943, 75821,19670901,   90,    0
  2943, 75821,19670902,   90,    0
  2943, 75821,19670903,   92,    0
  2943, 75821,19670904,   80,    0
  2943, 75821,19670905,   72,    0
  2943, 75821,19670906,  142,    0
  2943, 75821,19670907,  198,    0
  2943, 75821,19670908,  155,    0
  2943, 75821,19670909,  129,    0
  2943, 75821,19670910,  173,    0
  2943, 75821,19670911,  158,    0
  2943, 75821,19670912,  160,    0
  2943, 75821,19670913,  124,    0
  2943, 75821,19670914,  120,    0
  2943, 75821,19670915,  113,    0
  2943, 75821,19670916,  145,    0
  2943, 75821,19670917,  125,    0
  2943, 75821,19670918,   96,    0
  2943, 75821,19670919,  130,    0
  2943, 75821,19670920,  165,    0
  2943, 75821,19670921,  143,    0
  2943, 75821,19670922,  168,    0
  2943, 75821,19670923,  142,    0
  2943, 75821,19670924,  137,    0
  2943, 75821,19670925,   98,    0
  2943, 75821,19670926,   97,    0
  2943, 75821,19670927,  116,    0
  2943, 75821,19670928,  105,    0
  2943, 75821,19670929,   92,    0
  2943, 75821,19670930,  148,    0
  2943, 75821,19671001,  136,    0
  2943, 75821,19671002,   55,    0
  2943, 75821,19671003,   50,    0
  2943, 75821,19671004,   45,    0
  2943, 75821,19671005,   37,    0
  2943, 75821,19671006,   57,    0
  2943, 75821,19671007,   76,    0
  2943, 75821,19671008,  100,    0
  2943, 75821,19671009,   86,    0
  2943, 75821,19671010,   70,    0
  2943, 75821,19671011,   60,    0
  2943, 75821,19671012,   55,    0
  2943, 75821,19671013,   52,    0
  2943, 75821,19671014,   40,    0
  2943, 75821,19671015,  -15,    0
  2943, 75821,19671016,  -26,    0
  2943, 75821,19671017,  -16,    0
  2943, 75821,19671018,    5,    0
  2943, 75821,19671019,    5,    0
  2943, 75821,19671020,    0,    0
  2943, 75821,19671021,    7,    0
  2943, 75821,19671022,   57,    0
  2943, 75821,19671023,   60,    0
  2943, 75821,19671024,   52,    0
  2943, 75821,19671025,   47,    0
  2943, 75821,19671026,   44,    0
  2943, 75821,19671027,   20,    0
  2943, 75821,19671028,   24,    0
  2943, 75821,19671029,   11,    0
  2943, 75821,19671030,    8,    0
  2943, 75821,19671031,  -10,    0
  2943, 75821,19671101,    7,    0
  2943, 75821,19671102,   -6,    0
  2943, 75821,19671103,   20,    0
  2943, 75821,19671104,   13,    0
  2943, 75821,19671105,    3,    0
  2943, 75821,19671106,  -65,    0
  2943, 75821,19671107,  -52,    0
  2943, 75821,19671108,   55,    0
  2943, 75821,19671109,   33,    0
  2943, 75821,19671110,    5,    0
  2943, 75821,19671111,  -21,    0
  2943, 75821,19671112,    6,    0
  2943, 75821,19671113,  -27,    0
  2943, 75821,19671114,    7,    0
  2943, 75821,19671115,  -26,    0
  2943, 75821,19671116,   65,    0
  2943, 75821,19671117,   55,    0
  2943, 75821,19671118,  119,    0
  2943, 75821,19671119,  120,    0
  2943, 75821,19671120,   65,    0
  2943, 75821,19671121,  106,    0
  2943, 75821,19671122,   88,    0
  2943, 75821,19671123,   96,    0
  2943, 75821,19671124,   69,    0
  2943, 75821,19671125,   -2,    0
  2943, 75821,19671126,  117,    0
  2943, 75821,19671127,   70,    0
  2943, 75821,19671128,  -55,    0
  2943, 75821,19671129,  -35,    0
  2943, 75821,19671130,  -12,    0
  2943, 75821,19671201,   20,    0
  2943, 75821,19671202,   75,    0
  2943, 75821,19671203,   75,    0
  2943, 75821,19671204,   -2,    0
  2943, 75821,19671205,  -55,    0
  2943, 75821,19671206,  -80,    0
  2943, 75821,19671207,  -96,    0
  2943, 75821,19671208,  -82,    0
  2943, 75821,19671209,  -80,    1
  2943, 75821,19671210,   65,    0
  2943, 75821,19671211,   85,    0
  2943, 75821,19671212,  116,    0
  2943, 75821,19671213,   41,    0
  2943, 75821,19671214,   55,    0
  2943, 75821,19671215,   -5,    0
  2943, 75821,19671216,  -16,    0
  2943, 75821,19671217,  -18,    0
  2943, 75821,19671218,  -13,    0
  2943, 75821,19671219,    8,    0
  2943, 75821,19671220,   47,    0
  2943, 75821,19671221,   16,    0
  2943, 75821,19671222,   -4,    0
  2943, 75821,19671223,   31,    0
  2943, 75821,19671224,   15,    0
  2943, 75821,19671225,    5,    0
  2943, 75821,19671226,   48,    0
  2943, 75821,19671227,    5,    0
  2943, 75821,19671228,   -2,    0
  2943, 75821,19671229,   55,    0
  2943, 75821,19671230,    4,    0
  2943, 75821,19671231,  -65,    0
  2943, 75821,19680101,  -43,    0
  2943, 75821,19680102,  -73,    0
  2943, 75821,19680103, -130,    0
  2943, 75821,19680104,  -95,    0
  2943, 75821,19680105,  -10,    0
  2943, 75821,19680106,  -32,    0
  2943, 75821,19680107,  -56,    0
  2943, 75821,19680108,  -30,    0
  2943, 75821,19680109,   30,    0
  2943, 75821,19680110,  -15,    0
  2943, 75821,19680111,   16,    0
  2943, 75821,19680112,   34,    0
  2943, 75821,19680113,   10,    0
  2943, 75821,19680114,    6,    0
  2943, 75821,19680115,    5,    0
  2943, 75821,19680116,  -24,    0
  2943, 75821,19680117,  -35,    0
  2943, 75821,19680118,   50,    0
  2943, 75821,19680119,   57,    0
  2943, 75821,19680120,   43,    0
  2943, 75821,19680121,   38,    0
  2943, 75821,19680122,   62,    0
  2943, 75821,19680123,   52,    0
  2943, 75821,19680124,   70,    0
  2943, 75821,19680125,   12,    0
  2943, 75821,19680126,  -55,    0
  2943, 75821,19680127,  -55,    0
  2943, 75821,19680128,  -90,    1
  2943, 75821,19680129,   20,    0
  2943, 75821,19680130,   -5,    0
  2943, 75821,19680131,  -12,    0
  2943, 75821,19680201,  -56,    0
  2943, 75821,19680202, -132,    0
  2943, 75821,19680203,  -25,    0
  2943, 75821,19680204,   25,    0
  2943, 75821,19680205,   30,    0
  2943, 75821,19680206,   26,    0
  2943, 75821,19680207,   12,    0
  2943, 75821,19680208,  -56,    0
  2943, 75821,19680209,  -70,    0
  2943, 75821,19680210,   34,    0
  2943, 75821,19680211,   30,    0
  2943, 75821,19680212,  -42,    0
  2943, 75821,19680213,  -24,    0
  2943, 75821,19680214,   10,    0
  2943, 75821,19680215, -120,    0
  2943, 75821,19680216,  -44,    0
  2943, 75821,19680217,  -45,    0
  2943, 75821,19680218,  -34,    0
  2943, 75821,19680219,  -45,    0
  2943, 75821,19680220,  -35,    0
  2943, 75821,19680221,  -46,    0
  2943, 75821,19680222,   36,    0
  2943, 75821,19680223,   36,    0
  2943, 75821,19680224,   64,    0
  2943, 75821,19680225,   95,    0
  2943, 75821,19680226,   90,    0
  2943, 75821,19680227,   88,    0
  2943, 75821,19680228,  100,    0
  2943, 75821,19680229,   88,    0
  2943, 75821,19680301,   16,    0
  2943, 75821,19680302,    8,    0
  2943, 75821,19680303,    8,    0
  2943, 75821,19680304,   83,    0
  2943, 75821,19680305,   70,    0
  2943, 75821,19680306,  108,    0
  2943, 75821,19680307,  135,    0
  2943, 75821,19680308,   79,    0
  2943, 75821,19680309,   48,    0
  2943, 75821,19680310,   46,    0
  2943, 75821,19680311,  100,    0
